prod_ID,cust_ID,comment_date,content
8884,3991,2023-06-16T02:51:59.339,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
3462,3102,2023-06-15T22:53:52.375,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
2610,4884,2023-06-15T19:24:21.488,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
498,2675,2023-06-14T04:55:16.542,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
8618,4870,2023-06-13T19:09:02.874,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
2780,5719,2023-06-11T02:12:45.192,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
5203,6513,2023-06-10T21:21:31.654,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
6333,918,2023-06-10T16:17:14.337,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
9754,6895,2023-06-08T10:25:02.315,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
7620,1074,2023-06-07T18:50:45.561,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
7711,6946,2023-06-05T03:17:59.562,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
6000,4990,2023-06-03T11:50:22.533,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
1017,4880,2023-06-03T09:59:50.842,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
8631,3018,2023-06-03T03:24:39.058,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
6063,1,2023-06-02T15:37:08.392,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
6039,1776,2023-05-31T23:19:16.446,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
8229,5956,2023-05-30T14:26:55.365,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
2168,382,2023-05-29T22:29:08.363,The Football Is Good For Training And Recreational Purposes
1119,2924,2023-05-29T03:34:02.975,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
469,14,2023-05-28T18:26:31.577,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
1561,6149,2023-05-27T16:18:53.072,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
644,4986,2023-05-25T14:37:07.069,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
764,5898,2023-05-23T22:36:57.835,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
3083,6506,2023-05-23T22:22:12.838,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
3222,6877,2023-05-23T08:51:17.087,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
4907,720,2023-05-18T17:06:57.309,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
6094,2197,2023-05-14T18:00:23.748,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
3349,4801,2023-05-13T08:02:25.592,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
2925,6893,2023-05-11T10:14:35.525,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
3418,1409,2023-05-10T21:07:27.583,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
7894,3335,2023-05-10T19:25:05.767,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
638,434,2023-05-08T13:59:23.609,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
7882,5622,2023-05-06T07:48:05.975,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
8207,4282,2023-05-05T05:00:49.254,The Football Is Good For Training And Recreational Purposes
9151,612,2023-05-05T01:23:01.419,The Football Is Good For Training And Recreational Purposes
1407,711,2023-05-04T20:05:24.423,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
138,5939,2023-05-04T12:43:19.232,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
722,2356,2023-05-03T20:49:58.143,The Football Is Good For Training And Recreational Purposes
4028,891,2023-04-29T14:10:45.085,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
6659,5146,2023-04-27T02:48:19.218,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
503,1082,2023-04-21T09:59:20.635,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
5236,4266,2023-04-20T17:15:50.421,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
634,6676,2023-04-19T01:52:07.109,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
4632,6432,2023-04-18T08:49:33.588,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
499,4842,2023-04-15T18:02:30.692,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
3900,1422,2023-04-15T17:51:38.244,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
880,5151,2023-04-15T15:22:31.910,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
3880,43,2023-04-15T04:29:01.386,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
7532,5021,2023-04-14T16:38:30.626,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
4886,1738,2023-04-13T18:25:21.672,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
8730,2858,2023-04-13T10:25:03.669,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
5869,3882,2023-04-12T17:31:57.294,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
1828,3580,2023-04-12T09:11:28.564,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
2014,5966,2023-04-12T03:49:23.623,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
6139,1292,2023-04-11T13:48:16.760,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
2014,5945,2023-04-11T00:41:49.230,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
1227,74,2023-04-10T04:42:47.167,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
8333,3785,2023-04-08T12:43:21.467,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
3079,2845,2023-04-02T09:28:59.186,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
6683,1407,2023-04-01T21:53:44.228,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
5722,1094,2023-04-01T17:30:38.009,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
5673,6004,2023-03-30T06:32:04.660,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8505,5822,2023-03-25T18:39:11.196,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
860,1219,2023-03-24T15:34:26.961,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
1092,5438,2023-03-24T07:25:46.125,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
502,6592,2023-03-24T06:17:42.879,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
3686,3627,2023-03-23T15:25:52.130,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
8403,2702,2023-03-23T03:26:22.504,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
9944,681,2023-03-22T15:52:58.989,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
5385,202,2023-03-22T13:08:58.383,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
4148,5787,2023-03-21T18:30:52.182,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
4398,2834,2023-03-21T15:12:20.908,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
6499,2246,2023-03-21T09:09:54.851,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
3590,5534,2023-03-19T21:21:09.387,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
9543,576,2023-03-16T15:25:15.779,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
311,6236,2023-03-16T03:07:57.219,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
2702,494,2023-03-14T11:18:26.608,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
3156,3991,2023-03-11T22:03:19.356,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
1567,4425,2023-03-11T20:42:13.859,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
6964,5102,2023-03-11T03:46:29.771,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
1043,1170,2023-03-09T08:32:43.032,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
9416,5318,2023-03-09T03:54:06.549,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
242,2417,2023-03-07T20:45:51.411,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
6447,4190,2023-03-04T15:36:51.440,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
501,2718,2023-03-04T14:21:56.910,The Football Is Good For Training And Recreational Purposes
5625,1385,2023-03-02T12:36:42.393,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
743,2896,2023-03-02T07:27:50.294,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
275,982,2023-03-02T04:38:48.355,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
